time,Flow,Tidal Vol,Lung Vol,Lung Press,
8.704336403,-0.464987953,763.7120532,2763.712053,15.31401715,
8.704446256,-0.636386554,763.712825,2763.712825,15.31296897,
8.704707915,-1.026608011,763.7145904,2763.71459,15.31001082,
8.705433624,-2.09438937,763.7187304,2763.71873,15.29848176,
8.706982502,-4.362719819,763.7215439,2763.721544,15.25870368,
8.708648034,-6.788212151,763.7104817,2763.710482,15.19537386,
8.710397948,-9.321538422,763.6770365,2763.677036,15.10895754,
8.712640181,-12.55148544,763.5926645,2763.592665,14.97282272,
8.715521205,-16.6851117,763.4011161,2763.401116,14.76294625,
8.71891685,-21.43619962,763.0342909,2763.034291,14.47587103,
8.722225928,-25.80022393,762.5119519,2762.511952,14.16677119,
8.726317889,-30.93802293,761.6238678,2761.623868,13.75575429,
8.732236658,-37.6632369,759.8448271,2759.844827,13.12815543,
8.737668672,-43.01506374,757.6957961,2757.695796,12.54929057,
8.741383336,-45.69381452,755.9515585,2755.951559,12.17337407,
8.746687203,-47.93691124,753.113853,2753.113853,11.70158806,
8.753692652,-49.37275221,748.8590092,2748.859009,11.20371591,
8.762086471,-50.07549238,743.2199903,2743.21999,10.76297951,
8.772120835,-50.45958909,735.9879192,2735.987919,10.38098925,
8.783329564,-50.63421079,727.5354413,2727.535441,10.06075389,
8.797857357,-50.29481197,716.2666069,2716.266607,9.744470111,
8.814760243,-49.03215642,703.0385182,2703.038518,9.49718236,
8.834950551,-47.38078239,687.4527585,2687.452758,9.291578154,
8.866623362,-44.99630708,663.8584509,2663.858451,9.02982543,
8.939872323,-40.10951494,613.5145851,2613.514585,8.490855343,
9.068011951,-32.60904719,538.2940375,2538.294038,7.702530854,
9.146972267,-28.64172251,499.1589272,2499.158927,7.29672218,
9.209554144,-26.06400667,471.4711955,2471.471195,6.989451699,
9.281710245,-23.36498256,442.6104893,2442.610489,6.662974016,
9.398963311,-19.0579449,402.2204499,2402.22045,6.249888078,
9.500127525,-15.39937311,373.7931317,2373.793132,6.01866875,
9.576841046,-12.90190344,356.0513441,2356.051344,5.898440497,
9.686037311,-10.0445671,335.6344658,2335.634466,5.761162201,
9.793078349,-7.894395062,319.9887332,2319.988733,5.652269784,
9.900119387,-6.233864552,307.6705043,2307.670504,5.563434164,
10.00716042,-4.947956148,297.9249339,2297.924934,5.490487882,
10.11420146,-3.948970774,290.1740327,2290.174033,5.430191513,
10.2212425,-3.169941453,283.9749356,2283.974936,5.380046603,
10.32828354,-2.559906954,278.9878363,2278.987836,5.338098436,
10.43532458,-2.080068544,274.9513778,2274.951378,5.302806128,
10.54236561,-1.700848152,271.6639688,2271.663969,5.272948065,
10.64940665,-1.399660704,268.9696121,2268.969612,5.247549925,
10.75644769,-1.159224138,266.7471543,2266.747154,5.225830178,
10.86348873,-0.966279866,264.9021305,2264.90213,5.207158586,
10.97870315,-0.80003559,263.2535929,2263.253593,5.189884282,
11.10725309,-0.65372962,261.7418722,2261.741872,5.173454149,
11.1980825,-0.569897439,260.8415355,2260.841535,5.16335209,
11.19827844,-0.569723996,260.8397237,2260.839724,5.163331507,
11.19849364,-0.569255725,260.8377343,2260.837734,5.163309569,
11.19874641,-0.568481755,260.8353986,2260.835399,5.163285124,
11.19903246,-0.567306263,260.8327564,2260.832756,5.163259747,
11.19941149,-0.56516345,260.8292576,2260.829258,5.163231307,
11.19991634,-0.561085448,260.8246017,2260.824602,5.163206337,
11.2006362,-0.552578025,260.8179743,2260.817974,5.163207042,
11.20157948,-0.537355877,260.809319,2260.809319,5.16329399,
11.20186592,-0.532117982,260.8066995,2260.806699,5.163342108,
11.20218391,-0.526021736,260.8037972,2260.803797,5.163407995,
11.20330854,-0.502416872,260.7935921,2260.793592,5.163750046,
11.20452925,-0.473962173,260.7826499,2260.78265,5.164318832,
11.20588376,-0.439994534,260.7707227,2260.770723,5.165189651,
11.20696748,-0.411501455,260.7613794,2260.761379,5.166061905,
11.2081706,-0.378724345,260.7512512,2260.751251,5.167204705,
11.20969224,-0.335617076,260.7388646,2260.738865,5.168900469,
11.21240648,-0.254049989,260.7181468,2260.718147,5.172579938,
11.21998357,0.005492108,260.6723576,2260.672358,5.18691075,
11.22384519,0.159596879,260.6575304,2260.65753,5.196396862,
11.22799902,0.361095028,260.649416,2260.649416,5.208568145,
11.23237708,0.633582001,260.6513794,2260.651379,5.224511078,
11.23776111,1.072242162,260.6724819,2260.672482,5.250155521,
11.24408437,1.743523531,260.7320531,2260.732053,5.291148085,
11.25178144,2.756888875,260.8730848,2260.873085,5.358968131,
11.25950567,3.920422239,261.1126704,2261.11267,5.445986308,
11.26722991,5.140611228,261.4707578,2261.470758,5.548158237,
11.27495415,6.33024854,261.9606885,2261.960689,5.659725254,
11.28434328,7.643225112,262.7402893,2262.740289,5.799111557,
11.29693233,9.109431384,264.0895434,2264.089543,5.978568024,
11.31033195,10.37972073,265.8637045,2265.863705,6.152266948,
11.32512804,11.63812967,268.1657297,2268.16573,6.328935295,
11.34325231,13.19487907,271.419202,2271.419202,6.541933134,
11.37236589,15.88306023,277.6207561,2277.620756,6.908764235,
11.40934503,19.39351471,287.3073956,2287.307396,7.424218656,
11.46768206,24.83915052,306.7603633,2306.760363,8.317080708,
11.5253552,30.35036467,330.9902985,2330.990299,9.309214707,
11.56095437,33.84593347,348.5007564,2348.500756,9.987661463,
11.57675462,35.29140719,356.9043214,2356.904321,10.29846652,
11.59061921,36.52011565,364.5810221,2364.581022,10.56955852,
11.62355584,39.71380482,383.9594192,2383.959419,11.25551181,
11.68676184,45.8300339,425.8140052,2425.814005,12.67541746,
11.70744975,47.74275036,440.8433898,2440.84339,13.15920034,
11.75065051,51.94658697,474.3188108,2474.318811,14.22186854,
11.7681013,53.60576579,488.6558751,2488.655875,14.66746953,
11.77326863,53.91164722,492.9896774,2492.989677,14.79742609,
11.78591802,53.71020667,503.7211794,2503.721179,15.06798898,
11.80320407,52.4414486,518.4309742,2518.430974,15.32559471,
11.82452783,50.43834654,536.2533334,2536.253333,15.54018493,
11.85713337,47.28859836,562.3401543,2562.340154,15.78322662,
11.94117716,39.30543344,622.2530549,2622.253055,16.22554092,
11.97156215,36.37025067,641.2888193,2641.288819,16.32972091,
12.01987975,31.78035893,668.6549477,2668.654948,16.4417806,
12.05396936,28.60176844,685.8378502,2685.83785,16.48560528,
12.09013958,25.18608109,702.1798661,2702.179866,16.49884732,
12.13290964,21.01480485,718.9416333,2718.941633,16.45260598,
12.19119807,15.32228354,737.2102767,2737.210277,16.29291534,
12.24094972,10.60517626,748.6500324,2748.650032,16.08287073,
12.27870002,7.089719663,754.8409679,2754.840968,15.88100056,
12.29729694,5.294011242,757.1091874,2757.109187,15.76420307,
12.3154706,3.541426662,758.8160992,2758.816099,15.63685708,
12.33274049,1.964278224,759.9714451,2759.971445,15.50981798,
12.33608464,1.673656104,760.1438451,2760.143845,15.48501989,
12.33640503,1.646165089,760.1595063,2760.159506,15.48264561,
12.33674455,1.617360157,760.1759402,2760.17594,15.4801308,
12.33708407,1.58911267,760.1922071,2760.192207,15.47761863,
12.33742359,1.561565609,760.2083075,2760.208308,15.47511073,
12.33776311,1.534803571,760.2242418,2760.224242,15.47260885,
12.33811696,1.507794916,760.2406724,2760.240672,15.47000969,
12.33852471,1.477811537,760.2593837,2760.259384,15.46702763,
12.3390028,1.444199024,760.2810215,2760.281021,15.46355263,
12.33956594,1.406674125,760.3060954,2760.306095,15.45949448,
12.34023713,1.364709304,760.3354012,2760.335401,15.4547155,
12.34107634,1.316119235,760.3711721,2760.371172,15.44884111,
12.34220495,1.256820286,760.4177827,2760.417783,15.44114043,
12.34396146,1.17617096,760.4870304,2760.48703,15.42966037,
12.34753387,1.045156072,760.616315,2760.616315,15.40836047,
12.3521802,0.919247279,760.7639155,2760.763916,15.38474991,
12.35768576,0.809918089,760.9136774,2760.913677,15.36211398,
12.36448893,0.710159143,761.0687899,2761.06879,15.34056689,
12.37232215,0.62503133,761.2160536,2761.216054,15.32227442,
12.38109818,0.557169302,761.3516057,2761.351606,15.3076792,
12.39050274,0.509721872,761.4720612,2761.472061,15.29701724,
12.40120349,0.476039903,761.5876263,2761.587626,15.28931135,
12.4132788,0.451455096,761.6999776,2761.699978,15.28430783,
12.42701382,0.431819235,761.8130964,2761.813096,15.28143933,
12.43608554,0.420189882,761.8821488,2761.882149,15.28048696,
12.43608562,0.420189777,761.8821494,2761.882149,15.28048696,
12.43608581,0.420189512,761.8821508,2761.882151,15.28048694,
12.4360871,0.420187797,761.8821604,2761.88216,15.28048684,
12.43612939,0.420005826,761.882474,2761.882474,15.2804833,
12.43625639,0.413511079,761.8834154,2761.883415,15.28046233,
12.43639257,0.37378427,761.884424,2761.884424,15.28037094,
12.43653347,0.269303807,761.8854652,2761.885465,15.28010848,
12.43659922,0.188680903,761.8859495,2761.88595,15.27989019,
12.43667656,0.07597687,761.8865172,2761.886517,15.27954858,
12.43672121,0.007166534,761.8868436,2761.886844,15.27931466,
12.43674636,-0.032546031,761.8870269,2761.887027,15.27917127,
12.43680611,-0.128779876,761.8874607,2761.887461,15.2787978,
12.43692476,-0.321715566,761.8883132,2761.888313,15.27792785,
12.43703867,-0.503623539,761.8891181,2761.889118,15.276946,
12.43719454,-0.742214791,761.8901925,2761.890192,15.27539235,
12.43759865,-1.339362863,761.8927888,2761.892789,15.27029448,
12.43866208,-2.89948331,761.8976322,2761.897632,15.24981494,
12.44015343,-5.077507122,761.8967522,2761.896752,15.20528544,
12.4417464,-7.391260007,761.8813325,2761.881332,15.13965492,
12.44363406,-10.11708108,761.8372933,2761.837293,15.04094158,
12.44604966,-13.59020828,761.7299992,2761.729999,14.88646443,
12.44900461,-17.81121421,761.5051994,2761.505199,14.66196412,
12.45248931,-22.62150224,761.0864149,2761.086415,14.35863903,
12.45609779,-27.29097456,760.458068,2760.458068,14.01405827,
12.46064061,-32.86228493,759.3663616,2759.366362,13.5486134,
12.4669207,-39.68693903,757.2872865,2757.287286,12.8785674,
12.47140492,-43.83387908,755.4016827,2755.401683,12.40548992,
12.47577344,-46.46406976,753.2605088,2753.260509,11.97988369,
12.48229477,-48.553315,749.584785,2749.584785,11.44715483,
12.4899236,-49.59862913,744.7299474,2744.729947,10.97280055,
12.4988074,-50.10841248,738.5707881,2738.570788,10.57006144,
12.50981556,-50.39480544,730.4778664,2730.477866,10.20478651,
12.52077525,-50.49118292,722.1256025,2722.125603,9.924163115,
12.53734468,-49.67349711,709.2334102,2709.23341,9.612317046,
12.55452355,-48.29049142,695.8705177,2695.870518,9.399427408,
12.57740629,-46.46359474,678.4463695,2678.446369,9.188846551,
12.6214777,-43.31150179,646.5087142,2646.508714,8.843286645,
12.71305966,-37.47255208,586.7482873,2586.748287,8.207997737,
12.84562895,-30.16116701,514.3460971,2514.346097,7.454897216,
12.90139282,-27.61205717,488.2741326,2488.274133,7.178300524,
12.96623403,-25.07235303,460.6477934,2460.647793,6.865834067,
13.03990648,-22.35114401,432.3545287,2432.354529,6.550939491,
13.16329806,-17.81697302,392.0551271,2392.055127,6.160492931,
13.25206543,-14.6632553,368.5178362,2368.517836,5.981748403,
13.34246858,-11.89850086,348.9154977,2348.915498,5.850858866,
13.4454244,-9.408680663,331.0309041,2331.030904,5.72943375,
13.54838023,-7.471227039,316.8663059,2316.866306,5.629968473,
13.65133605,-5.959173487,305.6000935,2305.600093,5.548082379,
13.75429187,-4.776124605,296.5981651,2296.598165,5.480247704,
13.85724769,-3.847648049,289.3698839,2289.369884,5.423713834,
13.96020352,-3.116363691,283.5354355,2283.535435,5.376333669,
14.06315934,-2.53815389,278.8003601,2278.80036,5.336409357,
14.16611516,-2.079075521,274.9358501,2274.93585,5.30258968,
14.26907098,-1.712981204,271.7636399,2271.76364,5.273793581,
14.37202681,-1.419698678,269.144423,2269.144423,5.249151339,
14.47498263,-1.183634873,266.9689728,2266.968973,5.227959549,
14.5874626,-0.976977299,264.9987552,2264.998755,5.208080687,
14.71112309,-0.797650133,263.2219813,2263.221981,5.189477137,
14.83478359,-0.656784155,261.7666358,2261.766636,5.173661225,
14.93064052,-0.568213404,260.8156043,2260.815604,5.162992085,
14.93087532,-0.56801491,260.8134396,2260.81344,5.162967465,
14.93108277,-0.567695662,260.8115278,2260.811528,5.162946005,
14.93131944,-0.567056581,260.8093472,2260.809347,5.16292261,
14.93158391,-0.566103236,260.8069117,2260.806912,5.162898187,
14.9319221,-0.564447397,260.8037988,2260.803799,5.162870583,
14.93237157,-0.561343822,260.7996649,2260.799665,5.162842716,
14.93298973,-0.555130018,260.7939869,2260.793987,5.162827783,
14.9339082,-0.541803229,260.7855729,2260.785573,5.162875586,
14.93443961,-0.532527238,260.7807216,2260.780722,5.162948828,
14.93472699,-0.527149678,260.7781048,2260.778105,5.163003341,
14.93532175,-0.515312693,260.7727061,2260.772706,5.16315064,
14.93638898,-0.492045829,260.7630906,2260.763091,5.163535147,
14.93766581,-0.461625437,260.7517418,2260.751742,5.164201109,
14.93889121,-0.43056289,260.7410515,2260.741052,5.165047857,
14.93990699,-0.40375946,260.7323695,2260.732369,5.165898191,
14.94128113,-0.366163306,260.7209264,2260.720926,5.167252809,
14.94309217,-0.314306766,260.7064572,2260.706457,5.169379024,
14.94923225,-0.118426389,260.6639902,2260.66399,5.179238228,
14.95434015,0.068512695,260.6385226,2260.638523,5.190316514,
14.95829246,0.237613127,260.6263969,2260.626397,5.200715958,
14.9626793,0.474566378,260.6221806,2260.622181,5.214769152,
14.96740094,0.80648175,260.6309774,2260.630977,5.234070567,
14.97332436,1.353915686,260.6673892,2260.667389,5.266507555,
14.97964956,2.096557282,260.7477593,2260.747759,5.313403145,
14.98737525,3.177480269,260.9230603,2260.92306,5.388776531,
14.99514427,4.379862607,261.2067031,2261.206703,5.482590874,
15.00291328,5.604497652,261.6162502,2261.61625,5.589672096,
15.01115012,6.835780482,262.1993683,2262.199368,5.710760797,
15.02140409,8.183805759,263.1411043,2263.141104,5.861885548,
15.03485436,9.62463879,264.7129645,2264.712965,6.047299814,
15.04830463,10.82774463,266.6146248,2266.614625,6.215199067,
15.0640457,12.15475799,269.1969438,2269.196944,6.400135033,
15.08596838,14.08593073,273.3796876,2273.379688,6.662172978,
15.11700322,17.00803821,280.4819404,2280.48194,7.068206005,
15.16622562,21.64425711,294.7033714,2294.703371,7.780536822,
15.22587373,27.21942745,316.7856085,2316.785608,8.736884994,
15.27056508,31.57980959,336.8359252,2336.835925,9.539286222,
15.30191947,34.61817181,352.7564846,2352.756485,10.14618778,
15.31545118,35.76443027,360.0931513,2360.093151,10.41035605,
15.33240139,37.38546929,369.6554561,2369.655456,10.74928984,
15.39749063,43.69194867,410.433429,2410.433429,12.16313115,
15.428527,46.63299036,432.1748297,2432.17483,12.88083344,
15.45199465,48.87870081,449.5794014,2449.579401,13.43777583,
15.49787067,53.315206,486.0364803,2486.03648,14.58586596,
15.50214584,53.69577798,489.598628,2489.598628,14.69538146,
15.51074499,53.93655885,496.840786,2496.840786,14.90205635,
15.52528441,53.28017504,509.2116829,2509.211683,15.17351775,
15.5439305,51.68993299,524.9954901,2524.99549,15.40829855,
15.56855101,49.32368558,545.2710014,2545.271001,15.62461865,
15.61029171,45.31953808,577.6706845,2577.670684,15.90474486,
15.68784717,37.96102343,630.9154496,2630.91545,16.27053625,
15.71723186,35.12353851,648.7097464,2648.709746,16.3580388,
15.76910054,30.20997393,676.9121214,2676.912121,16.45864357,
15.8021369,27.15920395,692.7680389,2692.768039,16.48968838,
15.83991629,23.5203065,708.9060119,2708.906012,16.4807323,
15.88521489,19.08527537,725.3648252,2725.364825,16.40328021,
15.93789161,13.97374605,740.4898811,2740.489881,16.23284391,
15.99469896,8.638423702,752.0369935,2752.036994,15.96792846,
16.0179281,6.465598645,755.3671759,2755.367176,15.83468157,
16.03672414,4.634541703,757.4693925,2757.469393,15.71117801,
16.05527762,2.876231893,759.0137328,2759.013733,15.5779105,
16.06750789,1.781395918,759.7469129,2759.746913,15.48746166,
16.06890084,1.661195792,759.8164152,2759.816415,15.47713884,
16.06923708,1.63246276,759.8327698,2759.83277,15.47464836,
16.06957332,1.604166182,759.8489607,2759.848961,15.47215968,
16.06990956,1.576486313,759.864988,2759.864988,15.46967427,
16.0702458,1.549534769,759.8808523,2759.880852,15.46719377,
16.07058204,1.523375188,759.8965538,2759.896554,15.46471991,
16.07096685,1.494447241,759.9143244,2759.914324,15.46189907,
16.07139885,1.463266015,759.9340226,2759.934023,15.45874837,
16.07190586,1.428385633,759.9568039,2759.956804,15.4550765,
16.07250911,1.389196651,759.9834393,2759.983439,15.45075046,
16.07324805,1.34439212,760.0153773,2760.015377,15.44552467,
16.07418255,1.29230773,760.054701,2760.054701,15.43904711,
16.07551754,1.225641256,760.1088639,2760.108864,15.43007835,
16.07781773,1.128149996,760.1968743,2760.196874,15.41549069,
16.0820825,0.989116681,760.3437846,2760.343785,15.391488,
16.08713196,0.869530399,760.4940966,2760.494097,15.36793855,
16.09311219,0.765514243,760.645099,2760.645099,15.34585007,
16.100438,0.670990434,760.7989179,2760.798918,15.32541274,
16.1083073,0.595888286,760.9352421,2760.935242,15.30936453,
16.1176328,0.534498966,761.0684502,2761.06845,15.29599409,
16.12707084,0.495072548,761.1809819,2761.180982,15.2869823,
16.13827201,0.465416865,761.2948492,2761.294849,15.28035691,
16.15126959,0.442715539,761.4096414,2761.409641,15.27615743,
16.16641797,0.422842115,761.5289236,2761.528924,15.27391885,
16.16876519,0.419791099,761.5464229,2761.546423,15.27372022,
16.1687653,0.419790946,761.5464237,2761.546424,15.27372021,
16.16876565,0.419790485,761.5464263,2761.546426,15.27372018,
16.16877269,0.419780047,761.5464785,2761.546479,15.27371963,
16.16886608,0.418498767,761.5471702,2761.54717,15.2737104,
16.16897294,0.406702834,761.5479611,2761.547961,15.27368096,
16.16912398,0.344207853,761.5490777,2761.549078,15.27353403,
16.16923544,0.244310637,761.5498996,2761.5499,15.27327636,
16.16931069,0.143181416,761.5504526,2761.550453,15.27299316,
16.16939025,0.023440878,761.5510346,2761.551035,15.27260639,
16.16941619,-0.017240921,761.5512236,2761.551224,15.27246202,
16.16947506,-0.111650281,761.5516509,2761.551651,15.27210187,
16.16956449,-0.25734633,761.5522947,2761.552295,15.27147249,
16.16967187,-0.429943318,761.5530576,2761.553058,15.27059753,
16.16977292,-0.589020778,761.5537633,2761.553763,15.26966216,
16.16999152,-0.916700704,761.5552402,2761.55524,15.26730548,
16.17052095,-1.695947459,761.5584402,2761.55844,15.25974125,
16.1719795,-3.831790524,761.5628186,2761.562819,15.22615956,
16.17351078,-6.062554695,761.5565358,2761.556536,15.17274993,
16.1751187,-8.391943565,761.5329834,2761.532983,15.09915774,
16.17716535,-11.3406769,761.4707569,2761.470757,14.98309489,
16.17982288,-15.15681229,761.3238855,2761.323886,14.80080708,
16.1830297,-19.69594608,761.0285578,2761.028558,14.5424013,
16.18634556,-24.17092429,760.5683052,2760.568305,14.24256666,
16.19050002,-29.45526753,759.7486926,2759.748693,13.83446024,
16.19606374,-35.96402122,758.2042493,2758.204249,13.25086879,
16.20209655,-42.1047682,755.9429376,2755.942938,12.60677392,
16.20562148,-44.91067163,754.3462938,2754.346294,12.24391192,
16.21047691,-47.26998643,751.8418394,2751.841839,11.79531655,
16.21768654,-49.01233731,747.5842252,2747.584225,11.25648179,
16.22598999,-49.81169473,742.1031312,2742.103131,10.79912967,
16.23557788,-50.22144291,735.282519,2735.282519,10.41679791,
16.24661495,-50.41822484,727.041306,2727.041306,10.0882182,
16.2604652,-50.25218612,716.3752385,2716.375238,9.771857586,
16.27710863,-49.08983075,703.3953343,2703.395334,9.511425517,
16.29603996,-47.54031628,688.7781547,2688.778155,9.309096546,
16.32440704,-45.36720941,667.5408337,2667.540834,9.069251562,
16.3851405,-41.23645568,625.0641643,2625.064164,8.613735515,
16.50546457,-33.9935946,551.979894,2551.979894,7.844701698,
16.59924156,-29.12569473,504.0963239,2504.096324,7.348786003,
16.6626024,-26.44602272,475.61953,2475.61953,7.036358247,
16.73144142,-23.84890644,447.6094333,2447.609433,6.718381351,
16.82789464,-20.30605218,413.0636382,2413.063638,6.352417695,
16.93880963,-16.25141707,380.0314281,2380.031428,6.064408275,
17.01326372,-13.71447388,361.7978767,2361.797877,5.936521415,
17.12064869,-10.71067181,340.4208806,2340.420881,5.793678373,
17.22249134,-8.5063705,324.4652547,2324.465255,5.683737813,
17.32433398,-6.784097169,311.773593,2311.773593,5.593300439,
17.42617663,-5.434969084,301.6349381,2301.634938,5.518500087,
17.52801928,-4.375342891,293.4981885,2293.498188,5.456251353,
17.62986193,-3.540401124,286.9356646,2286.935665,5.404152769,
17.73170458,-2.880116619,281.6152245,2281.615224,5.360313507,
17.83354722,-2.355913295,277.2784434,2277.278443,5.323230092,
17.93538987,-1.938013753,273.7237723,2273.723772,5.291700705,
18.03723252,-1.603403241,270.7935909,2270.793591,5.264759529,
18.13907517,-1.334264914,268.3642545,2268.364254,5.241626223,
18.24091782,-1.116777269,266.3384415,2266.338442,5.22166711,
18.36301233,-0.90918526,264.3347533,2264.334753,5.201202897,
18.48531141,-0.746119763,262.6958757,2262.695876,5.18381809,
18.60761048,-0.61737989,261.3466946,2261.346695,5.168978442,
18.66345164,-0.567773249,260.8100018,2260.810002,5.162921497,
18.66364577,-0.567597981,260.8082135,2260.808214,5.162901173,
18.66388339,-0.567064024,260.8060251,2260.806025,5.162877111,
18.66412102,-0.566323145,260.8038375,2260.803838,5.16285432,
18.66441589,-0.56509655,260.8011242,2260.801124,5.162828412,
18.66479796,-0.562904657,260.7976107,2260.797611,5.162800231,
18.66532343,-0.55857782,260.7927831,2260.792783,5.162775513,
18.66606217,-0.54965819,260.7860084,2260.786008,5.162779902,
18.66696668,-0.53498532,260.7777415,2260.777741,5.162867234,
18.66722937,-0.530201978,260.7753482,2260.775348,5.162911443,
18.66755139,-0.524066223,260.7724201,2260.77242,5.162977779,
18.66861039,-0.502053715,260.7628438,2260.762844,5.163293451,
18.66978413,-0.475045467,260.7523505,2260.752351,5.163822741,
18.67103085,-0.444227387,260.7413848,2260.741385,5.164591298,
18.67209836,-0.416565506,260.7321753,2260.732175,5.16541338,
18.67326174,-0.385317639,260.7223613,2260.722361,5.166474279,
18.67475875,-0.343516627,260.7101259,2260.710126,5.1680808,
18.67698035,-0.27813844,260.6929158,2260.692916,5.170938923,
18.68508223,-0.00540521,260.6426756,2260.642676,5.185740419,
18.68881897,0.141411884,260.6278126,2260.627813,5.194750396,
18.69289833,0.333906403,260.6189464,2260.618946,5.206414727,
18.69745085,0.610482381,260.6198784,2260.619878,5.222607095,
18.70269988,1.029529891,260.6388212,2260.638821,5.247048594,
18.70912254,1.70057269,260.6965311,2260.696531,5.287835005,
18.7163936,2.64461179,260.823654,2260.823654,5.350492844,
18.72446068,3.850147539,261.0648884,2261.064888,5.439860821,
18.73252776,5.123278592,261.4341879,2261.434188,5.546049662,
18.74059484,6.364021412,261.9470421,2261.947042,5.66255633,
18.74980902,7.648436766,262.7151204,2262.71512,5.79926865,
18.76277051,9.14951586,264.110436,2264.110436,5.983557492,
18.77675739,10.46239175,265.9793136,2265.979314,6.163713433,
18.79127858,11.69282872,268.2567694,2268.256769,6.336341748,
18.80987957,13.29393454,271.6193142,2271.619314,6.555072698,
18.83757453,15.85349372,277.5346378,2277.534638,6.904369184,
18.87429365,19.33764254,287.1280957,2287.128096,7.415426449,
18.93250396,24.76870749,306.4792482,2306.479248,8.304787882,
18.98998396,30.25389175,330.5503934,2330.550393,9.291205445,
19.02535148,33.72878175,347.8837456,2347.883746,9.963681834,
19.04070659,35.14606403,356.0152583,2356.015258,10.26539933,
19.05281566,36.19001013,362.6739755,2362.673976,10.50096511,
19.07764372,38.59780902,376.9972302,2376.99723,11.00975614,
19.14720068,45.33785956,422.1515522,2422.151552,12.5538052,
19.16813022,47.26873827,437.1933174,2437.193317,13.04130292,
19.20537731,50.88897534,465.5958818,2465.595882,13.94649045,
19.23298758,53.53795802,488.0268419,2488.026842,14.64702629,
19.23686364,53.81683023,491.2690393,2491.269039,14.74550188,
19.24835581,53.81519152,500.9889906,2500.988991,15.00391938,
19.26425446,52.78903937,514.5225068,2514.522507,15.262345,
19.28434484,50.95252705,531.4062943,2531.406294,15.48230459,
19.31324301,48.16044192,554.8155594,2554.815559,15.71125911,
19.37224656,42.54176246,598.784589,2598.784589,16.06326927,
19.42947514,37.08475669,636.4216761,2636.421676,16.2987066,
19.46611201,33.58639938,657.9008367,2657.900837,16.3958277,
19.51051149,29.40450441,681.2030366,2681.203037,16.46777767,
19.54749562,25.95355752,698.3659554,2698.365955,16.49154076,
19.58491765,22.31816675,713.6382876,2713.638288,16.46528888,
19.6400594,16.91941255,732.1932246,2732.193225,16.33991747,
19.69020716,12.11285963,744.9703403,2744.97034,16.14912834,
19.73891191,7.568376022,753.7277558,2753.727756,15.90251672,
19.75725123,5.821107752,756.1085357,2756.108536,15.79150058,
19.77484799,4.108998977,757.9140297,2757.91403,15.67157482,
19.79381638,2.343530008,759.3293734,2759.329373,15.5333729,
19.80109591,1.702779348,759.7291464,2759.729146,15.47942735,
19.80167904,1.652635928,759.7578118,2759.757812,15.47510718,
